index,user_id,SmsPerUser,PushPerUser,EmailsPerUser,NotsPerUser,cancelled_transactions,pending_transactions,failed_transactions,reverted_transactions,declined_transactions,completed_transactions,outbound_transactions,inbound_transactions,Age,country,city,created_date,user_settings_crypto_unlocked,plan,num_contacts,num_referrals,num_successful_referrals,months_subscribed,inbound_outbound_ratio,AvgNotsPerMonth,AvgEmailsPerMonth,AvgPushPerMonth,AvgSmsPerMonth
6148,5942,0.0,2.0,9.0,11.0,0.0,0.0,0.027777777777777776,0.027777777777777776,0.0,0.5694444444444444,18.0,27.0,19,2,0,2018-06-26 16:12:30.361997,0,0,14,0,0,24,0.6,0.4583333333333333,0.375,0.08333333333333333,0.0
6149,5944,0.0,2.0,6.0,8.0,0.0,0.0,0.0,0.0058823529411764705,0.0,0.052941176470588235,6.0,4.0,33,2,0,2018-09-23 17:56:35.842668,0,0,12,0,0,21,0.4,0.38095238095238093,0.2857142857142857,0.09523809523809523,0.0
6150,5948,0.0,4.0,2.0,6.0,0.0,0.0,0.0,0.125,0.1875,6.1875,73.0,31.0,48,2,0,2018-06-10 06:35:30.811723,0,0,7,0,0,24,0.2980769230769231,0.25,0.08333333333333333,0.16666666666666666,0.0
6151,5950,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.018691588785046728,0.056074766355140186,0.07476635514018691,11.0,5.0,38,2,0,2018-05-07 23:21:30.292079,1,0,2,0,0,25,0.3125,0.12,0.08,0.04,0.0
6152,5951,0.0,5.0,3.0,8.0,0.0,0.0,0.09259259259259259,0.018518518518518517,0.12962962962962962,3.4814814814814814,176.0,25.0,20,3,0,2018-08-26 17:11:35.832344,0,0,8,0,0,22,0.12437810945273632,0.36363636363636365,0.13636363636363635,0.22727272727272727,0.0
6153,5954,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,17.0,13.0,5.0,35,2,0,2018-11-13 13:38:40.442067,0,0,15,0,0,19,0.2777777777777778,0.15789473684210525,0.0,0.15789473684210525,0.0
6154,5956,0.0,4.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.1643835616438356,7.0,5.0,47,2,0,2018-02-25 11:33:22.892521,0,0,19,0,0,28,0.4166666666666667,0.32142857142857145,0.17857142857142858,0.14285714285714285,0.0
6155,5957,0.0,1.0,1.0,2.0,0.0,0.0,0.0625,0.0546875,0.1171875,2.0390625,251.0,40.0,24,2,0,2018-06-05 10:21:51.710788,0,0,1,0,0,24,0.13745704467353953,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.0
6156,5959,0.0,4.0,1.0,5.0,0.0,0.0,0.0136986301369863,0.0410958904109589,0.03424657534246575,0.7465753424657534,104.0,18.0,28,1,1,2018-09-02 07:06:51.793130,0,0,13,0,0,21,0.14754098360655737,0.23809523809523808,0.047619047619047616,0.19047619047619047,0.0
6157,5960,0.0,5.0,1.0,6.0,0.0035087719298245615,0.0035087719298245615,0.0,0.07017543859649122,0.05964912280701754,0.7333333333333333,217.0,31.0,31,1,0,2018-02-03 13:04:19.755848,1,1,33,0,0,28,0.125,0.21428571428571427,0.03571428571428571,0.17857142857142858,0.0
6158,5961,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.05970149253731343,0.014925373134328358,0.7014925373134329,33.0,19.0,46,2,1,2018-08-30 20:05:46.348818,0,0,19,0,0,22,0.36538461538461536,0.13636363636363635,0.045454545454545456,0.09090909090909091,0.0
6159,5962,0.0,1.0,3.0,4.0,0.0,0.0,0.018518518518518517,0.018518518518518517,0.037037037037037035,0.037037037037037035,4.0,2.0,27,3,0,2018-11-28 02:46:45.671701,1,0,0,0,0,19,0.3333333333333333,0.21052631578947367,0.15789473684210525,0.05263157894736842,0.0
6160,5963,0.0,1.0,5.0,6.0,0.0,0.0,0.005952380952380952,0.005952380952380952,0.005952380952380952,0.10119047619047619,15.0,5.0,33,2,0,2018-12-25 06:02:39.392729,0,0,10,0,0,18,0.25,0.3333333333333333,0.2777777777777778,0.05555555555555555,0.0
6161,5965,0.0,5.0,5.0,10.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.2857142857142857,3.0,3.0,32,2,1,2018-11-21 04:30:46.877508,0,0,0,0,0,19,0.5,0.5263157894736842,0.2631578947368421,0.2631578947368421,0.0
6162,5966,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.02,0.0,0.16,5.0,4.0,53,2,0,2018-05-07 12:43:13.986427,0,0,0,0,0,25,0.4444444444444444,0.12,0.08,0.04,0.0
6163,5967,0.0,3.0,5.0,8.0,0.0,0.00398406374501992,0.021912350597609563,0.037848605577689244,0.06573705179282868,0.31673306772908366,173.0,51.0,26,1,0,2018-06-15 17:53:26.456514,1,0,21,0,0,24,0.22767857142857142,0.3333333333333333,0.20833333333333334,0.125,0.0
6164,5968,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.002652519893899204,0.0,0.007957559681697613,1.0,3.0,33,4,0,2018-09-01 19:37:27.979283,0,0,6,0,0,21,0.75,0.19047619047619047,0.047619047619047616,0.14285714285714285,0.0
6165,5970,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.006211180124223602,0.006211180124223602,0.062111801242236024,9.0,3.0,54,2,0,2018-09-23 22:23:25.625646,0,0,18,0,0,21,0.25,0.19047619047619047,0.14285714285714285,0.047619047619047616,0.0
6166,5971,0.0,3.0,9.0,12.0,0.0,0.0,0.0,0.2,0.6,7.0,35.0,4.0,52,1,0,2018-02-11 11:11:57.941765,0,0,0,0,0,28,0.10256410256410256,0.42857142857142855,0.32142857142857145,0.10714285714285714,0.0
6167,5972,0.0,1.0,1.0,2.0,0.0,0.0,0.1111111111111111,0.23809523809523808,0.06349206349206349,0.5873015873015873,36.0,27.0,28,1,0,2018-12-06 21:06:58.953381,0,0,0,0,0,18,0.42857142857142855,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0
6168,5974,0.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,1,1,2018-03-08 00:35:20.403286,0,0,0,0,0,27,0.0,0.2962962962962963,0.25925925925925924,0.037037037037037035,0.0
6169,5975,0.0,7.0,4.0,11.0,0.0,0.0,0.0,0.00997506234413965,0.0024937655860349127,0.004987531172069825,4.0,3.0,29,3,1,2018-02-19 19:28:48.953664,0,0,0,0,0,28,0.42857142857142855,0.39285714285714285,0.14285714285714285,0.25,0.0
6170,5977,0.0,3.0,2.0,5.0,0.0,0.0,0.0,0.005263157894736842,0.0,0.05263157894736842,7.0,4.0,43,2,0,2018-01-22 09:47:56.978183,0,0,0,0,0,29,0.36363636363636365,0.1724137931034483,0.06896551724137931,0.10344827586206896,0.0
6171,5978,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,2,0,2018-03-07 09:27:20.528382,1,0,0,0,0,27,0.0,0.14814814814814814,0.07407407407407407,0.07407407407407407,0.0
6172,5979,0.0,2.0,2.0,4.0,0.0,0.5714285714285714,0.0,0.5,1.6428571428571428,42.42857142857143,603.0,29.0,33,3,1,2018-10-09 15:03:08.590570,0,0,0,0,0,20,0.04588607594936709,0.2,0.1,0.1,0.0
6173,5980,0.0,1.0,1.0,2.0,0.012345679012345678,0.037037037037037035,0.012345679012345678,0.037037037037037035,0.18518518518518517,9.802469135802468,760.0,57.0,27,1,1,2018-04-14 05:39:26.207395,0,0,17,0,0,26,0.06976744186046512,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.0
6174,5981,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.011194029850746268,0.0,0.13059701492537312,33.0,5.0,21,3,0,2018-11-28 23:22:09.838059,0,0,13,0,0,19,0.13157894736842105,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.0
6175,5984,0.0,3.0,1.0,4.0,0.0,0.0,0.07692307692307693,1.2307692307692308,1.8461538461538463,7.384615384615385,100.0,37.0,22,1,0,2018-03-02 01:17:36.491064,0,0,1,0,0,27,0.27007299270072993,0.14814814814814814,0.037037037037037035,0.1111111111111111,0.0
6176,5985,0.0,5.0,4.0,9.0,0.0,0.0,0.01020408163265306,0.030612244897959183,0.05102040816326531,0.19387755102040816,22.0,6.0,36,1,1,2018-03-07 00:28:15.071191,0,0,16,0,0,27,0.21428571428571427,0.3333333333333333,0.14814814814814814,0.18518518518518517,0.0
6177,5986,0.0,2.0,2.0,4.0,0.0,0.005988023952095809,0.017964071856287425,0.12574850299401197,0.05389221556886228,0.0658682634730539,37.0,8.0,24,1,0,2018-06-17 06:22:10.732712,0,0,0,0,0,24,0.17777777777777778,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0
6178,5987,0.0,1.0,1.0,2.0,0.0,0.0,0.02185792349726776,0.00546448087431694,0.0,0.03825136612021858,4.0,8.0,34,2,0,2018-09-04 02:18:15.766441,0,0,0,0,0,21,0.6666666666666666,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.0
6179,5988,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.6,1.0,9.2,48.0,6.0,38,2,0,2018-09-04 06:29:15.460300,0,0,38,0,0,21,0.1111111111111111,0.23809523809523808,0.047619047619047616,0.19047619047619047,0.0
6180,5989,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.05128205128205128,0.358974358974359,6.461538461538462,238.0,30.0,77,2,0,2018-11-22 17:09:01.548265,0,0,6,0,0,19,0.11194029850746269,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.0
6181,5990,0.0,2.0,9.0,11.0,0.0,0.0,0.0,0.03508771929824561,0.0,0.017543859649122806,0.0,3.0,41,1,1,2018-03-06 23:20:01.605958,0,0,0,0,0,27,0.0,0.4074074074074074,0.3333333333333333,0.07407407407407407,0.0
6182,5992,0.0,3.0,2.0,5.0,0.0,0.0022988505747126436,0.0,0.009195402298850575,0.0,0.2896551724137931,108.0,23.0,27,1,0,2018-06-08 01:42:03.831818,0,0,11,0,0,24,0.17557251908396945,0.20833333333333334,0.08333333333333333,0.125,0.0
6183,5995,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0273224043715847,0.03278688524590164,0.01639344262295082,12.0,2.0,24,1,0,2018-01-28 21:23:04.579859,1,0,6,0,0,29,0.14285714285714285,0.10344827586206896,0.06896551724137931,0.034482758620689655,0.0
6184,5996,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0703125,0.09375,1.671875,199.0,36.0,32,1,1,2018-04-02 15:57:51.916680,0,0,0,0,0,26,0.15319148936170213,0.19230769230769232,0.038461538461538464,0.15384615384615385,0.0
6185,5998,0.0,5.0,2.0,7.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.009009009009009009,0.0,2.0,29,2,0,2018-09-17 03:39:43.904781,0,0,0,0,0,21,0.0,0.3333333333333333,0.09523809523809523,0.23809523809523808,0.0
6186,6000,0.0,4.0,7.0,11.0,0.0,0.0,0.35294117647058826,0.5882352941176471,1.1764705882352942,50.470588235294116,732.0,162.0,32,2,0,2018-01-26 19:27:07.720066,0,0,2,0,0,29,0.18120805369127516,0.3793103448275862,0.2413793103448276,0.13793103448275862,0.0
6187,6001,0.0,5.0,4.0,9.0,0.0,0.0,0.07142857142857142,0.0,0.14285714285714285,0.9285714285714286,14.0,2.0,35,1,0,2018-08-26 12:48:40.413869,0,0,1,0,0,22,0.125,0.4090909090909091,0.18181818181818182,0.22727272727272727,0.0
6188,6002,0.0,2.0,1.0,3.0,0.0,0.005376344086021506,0.010752688172043012,0.13978494623655913,0.04838709677419355,0.7419354838709677,143.0,33.0,21,1,0,2018-08-26 13:32:04.709258,0,0,8,0,0,22,0.1875,0.13636363636363635,0.045454545454545456,0.09090909090909091,0.0
6189,6003,0.0,5.0,1.0,6.0,0.0,0.02702702702702703,0.0,0.02702702702702703,0.13513513513513514,0.2702702702702703,13.0,4.0,38,1,0,2018-11-28 21:51:29.083814,0,0,0,0,0,19,0.23529411764705882,0.3157894736842105,0.05263157894736842,0.2631578947368421,0.0
6190,6004,0.0,2.0,1.0,3.0,0.0,0.0,0.05263157894736842,0.15789473684210525,0.42105263157894735,5.684210526315789,88.0,32.0,38,1,1,2018-10-10 12:06:54.692146,1,0,61,0,0,20,0.26666666666666666,0.15,0.05,0.1,0.0
6191,6005,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.014925373134328358,0.0,2.0,28,2,0,2018-07-28 18:37:12.650308,0,0,1,0,0,23,0.0,0.13043478260869565,0.08695652173913043,0.043478260869565216,0.0
6192,6006,0.0,4.0,9.0,13.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.05263157894736842,0.0,3.0,29,4,0,2018-10-17 12:16:14.321101,0,0,3,0,0,20,0.0,0.65,0.45,0.2,0.0
6193,6007,0.0,4.0,0.0,4.0,0.0,0.0,0.13333333333333333,0.6666666666666666,1.0,12.2,174.0,36.0,51,1,0,2018-07-13 07:28:04.839585,0,0,32,0,0,23,0.17142857142857143,0.17391304347826086,0.0,0.17391304347826086,0.0
6194,6008,0.0,4.0,5.0,9.0,0.0,0.007751937984496124,0.00516795865633075,0.01808785529715762,0.01808785529715762,0.27648578811369506,110.0,16.0,33,3,0,2018-12-18 08:15:40.485815,0,0,0,0,0,18,0.12698412698412698,0.5,0.2777777777777778,0.2222222222222222,0.0
6195,6010,0.0,1.0,5.0,6.0,0.0,0.31645569620253167,0.0,0.1518987341772152,0.5189873417721519,10.759493670886076,606.0,322.0,52,1,0,2018-11-12 19:02:24.234396,0,1,12,0,0,19,0.34698275862068967,0.3157894736842105,0.2631578947368421,0.05263157894736842,0.0
6196,6011,0.0,5.0,3.0,8.0,0.0,0.02005730659025788,0.008595988538681949,0.03151862464183381,0.05157593123209169,0.18624641833810887,85.0,19.0,31,2,0,2018-04-24 07:46:59.107655,0,0,0,0,0,26,0.18269230769230768,0.3076923076923077,0.11538461538461539,0.19230769230769232,0.0
6197,6012,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.7,0.7,25.9,224.0,59.0,23,2,0,2018-04-21 22:49:24.063726,0,0,1,0,0,26,0.20848056537102475,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.0
6198,6013,0.0,2.0,2.0,4.0,0.0,0.015384615384615385,0.023076923076923078,0.11538461538461539,0.038461538461538464,0.6384615384615384,82.0,26.0,28,1,0,2018-11-14 10:21:25.095448,0,0,0,0,0,19,0.24074074074074073,0.21052631578947367,0.10526315789473684,0.10526315789473684,0.0
6199,6015,0.0,2.0,16.0,18.0,0.0,0.024193548387096774,0.0,0.11290322580645161,0.1693548387096774,1.685483870967742,197.0,50.0,36,2,0,2018-08-08 14:41:32.286144,1,0,6,0,0,22,0.20242914979757085,0.8181818181818182,0.7272727272727273,0.09090909090909091,0.0
6200,6016,0.0,3.0,2.0,5.0,0.005555555555555556,0.005555555555555556,0.016666666666666666,0.05,0.12777777777777777,2.438888888888889,434.0,42.0,28,2,1,2018-03-07 18:39:22.203376,0,0,14,0,0,27,0.08823529411764706,0.18518518518518517,0.07407407407407407,0.1111111111111111,0.0
6201,6018,0.0,7.0,4.0,11.0,0.0,0.0,0.09333333333333334,0.04,0.23333333333333334,1.6533333333333333,252.0,51.0,34,2,0,2018-06-21 02:20:52.446977,1,1,4,0,0,24,0.16831683168316833,0.4583333333333333,0.16666666666666666,0.2916666666666667,0.0
6202,6020,0.0,5.0,2.0,7.0,0.0,0.0,0.01744186046511628,0.023255813953488372,0.005813953488372093,0.11046511627906977,16.0,11.0,58,2,0,2018-09-20 20:13:10.855833,0,0,4,0,0,21,0.4074074074074074,0.3333333333333333,0.09523809523809523,0.23809523809523808,0.0
6203,6021,0.0,1.0,6.0,7.0,0.0,0.0,0.0,0.08,0.04,0.2,4.0,4.0,36,2,0,2018-08-13 03:32:32.510354,0,0,14,0,0,22,0.5,0.3181818181818182,0.2727272727272727,0.045454545454545456,0.0
6204,6022,0.0,4.0,8.0,12.0,0.0,0.0,0.0029717682020802376,0.004457652303120356,0.0,0.05200594353640416,30.0,10.0,56,1,0,2018-06-26 16:18:14.682400,0,0,0,0,0,24,0.25,0.5,0.3333333333333333,0.16666666666666666,0.0
6205,6023,0.0,1.0,6.0,7.0,0.0,0.045454545454545456,0.09090909090909091,0.22727272727272727,0.5909090909090909,7.136363636363637,105.0,73.0,29,1,0,2018-09-11 02:56:35.403117,1,0,113,0,0,21,0.4101123595505618,0.3333333333333333,0.2857142857142857,0.047619047619047616,0.0
6206,6024,0.0,1.0,1.0,2.0,0.0,0.008,0.004,0.008,0.016,0.076,20.0,8.0,31,1,0,2018-09-12 01:10:28.142375,0,0,7,0,0,21,0.2857142857142857,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.0
6207,6025,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.023178807947019868,0.12582781456953643,1.3377483443708609,369.0,80.0,54,2,1,2018-09-02 08:45:05.333173,0,0,14,0,0,21,0.17817371937639198,0.14285714285714285,0.047619047619047616,0.09523809523809523,0.0
6208,6027,0.0,1.0,5.0,6.0,0.0,0.0,0.0,0.1,0.0,0.6,10.0,4.0,52,2,0,2018-02-28 01:13:41.613937,0,0,16,0,0,28,0.2857142857142857,0.21428571428571427,0.17857142857142858,0.03571428571428571,0.0
6209,6028,0.0,8.0,8.0,16.0,0.0,0.0,0.0,0.875,4.25,12.25,126.0,13.0,47,2,0,2018-09-16 15:48:32.094714,0,1,0,0,0,21,0.09352517985611511,0.7619047619047619,0.38095238095238093,0.38095238095238093,0.0
6210,6029,0.0,4.0,3.0,7.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.6904761904761905,37.0,6.0,26,4,0,2018-05-02 14:48:01.966912,0,0,11,0,0,25,0.13953488372093023,0.28,0.12,0.16,0.0
6211,6030,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.010309278350515464,0.08247422680412371,0.3402061855670103,37.0,5.0,42,2,0,2018-04-17 02:44:42.849476,0,0,0,0,0,26,0.11904761904761904,0.11538461538461539,0.038461538461538464,0.07692307692307693,0.0
6212,6031,0.0,2.0,6.0,8.0,0.0,0.007633587786259542,0.0057251908396946565,0.015267175572519083,0.009541984732824428,0.15458015267175573,77.0,24.0,31,1,0,2018-11-24 13:09:29.667067,0,0,0,0,0,19,0.2376237623762376,0.42105263157894735,0.3157894736842105,0.10526315789473684,0.0
6213,6032,0.0,4.0,1.0,5.0,0.0,0.0,0.875,1.0,3.0,21.125,159.0,49.0,27,1,0,2018-04-15 18:53:25.320469,0,0,6,0,0,26,0.23557692307692307,0.19230769230769232,0.038461538461538464,0.15384615384615385,0.0
6214,6033,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0016750418760469012,0.0,1.0,33,1,0,2018-12-18 06:00:03.332753,0,0,0,0,0,18,0.0,0.2777777777777778,0.2222222222222222,0.05555555555555555,0.0
6215,6034,0.0,4.0,5.0,9.0,0.0,0.0,0.0,0.053763440860215055,0.053763440860215055,0.3978494623655914,39.0,8.0,29,1,0,2018-06-14 15:40:03.189751,0,0,0,0,0,24,0.1702127659574468,0.375,0.20833333333333334,0.16666666666666666,0.0
6216,6035,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0169971671388102,0.0,0.0113314447592068,3.0,7.0,30,1,1,2018-02-23 09:26:47.611373,0,0,5,0,0,28,0.7,0.21428571428571427,0.10714285714285714,0.10714285714285714,0.0
6217,6036,0.0,6.0,3.0,9.0,0.0,0.0,0.0,0.046511627906976744,0.09302325581395349,1.8372093023255813,60.0,25.0,38,1,1,2018-02-02 09:09:17.881598,0,0,177,0,0,28,0.29411764705882354,0.32142857142857145,0.10714285714285714,0.21428571428571427,0.0
6218,6038,0.0,12.0,9.0,21.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.20689655172413793,7.0,2.0,46,1,1,2018-01-28 08:52:07.642330,1,0,48,0,0,29,0.2222222222222222,0.7241379310344828,0.3103448275862069,0.41379310344827586,0.0
6219,6040,0.0,1.0,1.0,2.0,0.0,0.0,0.05172413793103448,0.01293103448275862,0.017241379310344827,0.2025862068965517,45.0,21.0,40,1,0,2018-09-30 04:54:13.301923,0,0,0,0,0,21,0.3181818181818182,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.0
6220,6041,0.0,2.0,1.0,3.0,0.0,0.017857142857142856,0.03571428571428571,0.07142857142857142,0.16071428571428573,1.0892857142857142,46.0,31.0,30,2,0,2018-06-28 22:16:23.714329,0,0,14,0,0,24,0.4025974025974026,0.125,0.041666666666666664,0.08333333333333333,0.0
6221,6043,0.0,4.0,3.0,7.0,0.0,0.8571428571428571,0.14285714285714285,0.42857142857142855,3.0,34.857142857142854,207.0,68.0,24,1,1,2018-01-04 06:44:36.894285,0,0,19,0,0,29,0.24727272727272728,0.2413793103448276,0.10344827586206896,0.13793103448275862,0.0
6222,6045,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.1,0.0,0.3,5.0,3.0,30,2,1,2018-10-13 11:26:38.571245,0,0,0,0,0,20,0.375,0.15,0.1,0.05,0.0
6223,6046,0.0,5.0,2.0,7.0,0.0,0.0,0.0,0.14285714285714285,0.0,3.0357142857142856,77.0,12.0,32,2,0,2018-03-27 10:37:36.274456,0,0,4,0,0,27,0.1348314606741573,0.25925925925925924,0.07407407407407407,0.18518518518518517,0.0
6224,6047,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.3333333333333333,0.0,13.333333333333334,36.0,5.0,35,2,0,2018-03-11 20:39:06.574656,0,0,0,0,0,27,0.12195121951219512,0.14814814814814814,0.1111111111111111,0.037037037037037035,0.0
6225,6048,0.0,2.0,8.0,10.0,0.0,0.0,0.0,0.25,0.0,9.0,24.0,13.0,24,1,1,2018-12-28 09:31:33.590186,0,0,89,0,0,18,0.35135135135135137,0.5555555555555556,0.4444444444444444,0.1111111111111111,0.0
6226,6049,0.0,2.0,6.0,8.0,0.0,0.0,0.0,0.01020408163265306,0.025510204081632654,0.17346938775510204,34.0,7.0,42,3,0,2018-07-26 21:34:20.560320,1,0,36,0,0,23,0.17073170731707318,0.34782608695652173,0.2608695652173913,0.08695652173913043,0.0
6227,6050,0.0,2.0,1.0,3.0,0.0,0.0,0.25,2.0,2.75,25.5,86.0,36.0,30,1,1,2018-09-04 13:01:02.864849,0,0,6,0,0,21,0.29508196721311475,0.14285714285714285,0.047619047619047616,0.09523809523809523,0.0
6228,6052,0.0,4.0,4.0,8.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.5925925925925926,21.0,12.0,30,1,1,2018-08-06 04:31:23.746755,0,0,0,0,0,22,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.0
6229,6053,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.2,1.2,1.0,8.0,4.0,30,2,0,2018-12-17 01:13:07.581541,0,0,0,0,0,18,0.3333333333333333,0.2222222222222222,0.05555555555555555,0.16666666666666666,0.0
6230,6054,0.0,7.0,3.0,10.0,0.0,0.0,0.0,0.0013908205841446453,0.0,0.03477051460361613,22.0,4.0,35,4,0,2018-03-01 20:46:20.506419,0,0,2,0,0,27,0.15384615384615385,0.37037037037037035,0.1111111111111111,0.25925925925925924,0.0
6231,6055,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,3.4583333333333335,80.0,6.0,43,1,1,2018-12-14 18:30:30.234154,1,0,81,0,0,18,0.06976744186046512,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0
6232,6058,0.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,2.0,57.5,94.0,27.0,32,1,0,2018-10-12 15:41:15.627208,0,0,25,0,0,20,0.2231404958677686,0.25,0.1,0.15,0.0
6233,6059,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.6111111111111112,0.3888888888888889,5.0,93.0,15.0,20,2,0,2018-07-18 08:55:09.353968,1,0,3,0,0,23,0.1388888888888889,0.17391304347826086,0.043478260869565216,0.13043478260869565,0.0
6234,6061,0.0,5.0,3.0,8.0,0.0,0.0,0.0,0.03125,0.09375,0.46875,50.0,7.0,24,1,0,2018-05-05 04:23:50.314955,0,0,4,0,0,25,0.12280701754385964,0.32,0.12,0.2,0.0
6235,6062,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.25,29.25,100.0,22.0,39,2,1,2018-07-29 23:15:59.180199,0,0,11,0,0,23,0.18032786885245902,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.0
6236,6064,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,2,0,2018-01-22 21:20:09.069749,0,0,0,0,0,29,0.0,0.13793103448275862,0.10344827586206896,0.034482758620689655,0.0
6237,6065,0.0,3.0,2.0,5.0,0.0,0.0,0.0,0.9375,0.375,9.8125,162.0,16.0,27,2,1,2018-06-08 07:48:15.228166,0,0,60,0,0,24,0.0898876404494382,0.20833333333333334,0.08333333333333333,0.125,0.0
6238,6069,0.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,61.0,116.0,12.0,41,2,0,2018-10-25 11:31:47.360878,0,0,12,0,0,20,0.09375,0.15,0.1,0.05,0.0
6239,6071,0.0,2.0,1.0,3.0,0.0,0.75,0.125,0.5,1.0,22.75,184.0,17.0,36,2,0,2018-11-19 14:02:10.672380,0,0,30,0,0,19,0.0845771144278607,0.15789473684210525,0.05263157894736842,0.10526315789473684,0.0
6240,6073,0.0,3.0,1.0,4.0,0.0,0.0,0.011730205278592375,0.008797653958944282,0.0,0.05278592375366569,12.0,13.0,41,1,0,2018-10-13 18:07:53.651823,0,0,0,0,0,20,0.52,0.2,0.05,0.15,0.0
6241,6074,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.016129032258064516,0.005376344086021506,0.3279569892473118,55.0,10.0,43,4,0,2018-04-10 17:08:06.384431,1,0,10,0,0,26,0.15384615384615385,0.19230769230769232,0.038461538461538464,0.15384615384615385,0.0
6242,6075,0.0,8.0,3.0,11.0,0.0,0.0,3.0,8.5,20.0,160.5,348.0,36.0,28,2,0,2018-03-03 00:26:19.482280,0,0,0,0,0,27,0.09375,0.4074074074074074,0.1111111111111111,0.2962962962962963,0.0
6243,6076,0.0,5.0,6.0,11.0,0.0,0.0,0.0009775171065493646,0.004887585532746823,0.01466275659824047,0.21407624633431085,219.0,21.0,24,2,1,2018-06-30 04:27:51.091645,0,0,1,0,0,24,0.0875,0.4583333333333333,0.25,0.20833333333333334,0.0
6244,6077,0.0,2.0,3.0,5.0,0.0,0.046153846153846156,0.1076923076923077,0.3076923076923077,0.2153846153846154,2.3384615384615386,132.0,64.0,28,1,0,2018-07-10 19:36:05.035340,0,0,40,0,0,23,0.32653061224489793,0.21739130434782608,0.13043478260869565,0.08695652173913043,0.0
6245,6078,0.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,49.0,41.0,9.0,28,1,0,2018-10-12 15:35:05.478963,1,0,34,0,0,20,0.18,0.2,0.05,0.15,0.0
6246,6080,0.0,3.0,3.0,6.0,0.0,0.023809523809523808,0.0,0.4523809523809524,0.21428571428571427,6.285714285714286,275.0,18.0,33,2,0,2018-07-10 01:00:00.979516,0,1,0,0,0,23,0.06143344709897611,0.2608695652173913,0.13043478260869565,0.13043478260869565,0.0
6247,6081,0.0,3.0,2.0,5.0,0.011627906976744186,0.08139534883720931,0.0,0.10465116279069768,0.13953488372093023,1.627906976744186,140.0,29.0,27,1,1,2018-11-27 08:53:33.064485,0,0,62,0,0,19,0.17159763313609466,0.2631578947368421,0.10526315789473684,0.15789473684210525,0.0
6248,6084,0.0,2.0,2.0,4.0,0.0,0.0,0.0425531914893617,0.06382978723404255,0.0425531914893617,0.574468085106383,22.0,12.0,27,2,0,2018-05-05 10:01:40.757129,0,0,0,0,0,25,0.35294117647058826,0.16,0.08,0.08,0.0
